book	chapter	verse	suz_sentence	npi_sentence	alignment_type	confidence_signal
TIT	2	14	येसु ख्रीस्‍तम आंम कली काइ ममिम्‍थु, साइक्‍चा पुंइसाक्‍व।		1:0	length_only
TIT	3	1	मिनु मार मार रिम्‍शो गेय बाक्‍मे, मेको पचा माल्‍नीम।		1:0	length_only
TIT	3	5	मेकोमी इं कली मरिम्‍शो गेय रे प्रोंइतु।		1:0	length_only
TIT	3	7	परमप्रभु यावे नु गेना हना यो बाक्चा कली आस पा बाक्‍तय।		1:0	length_only
PHM	1	7	आं लोक्‍ब, इ पशोमी थमा सुइक्‍ब शुश आन थुं नाइक्‍चा ताम्‍तेक्‍म।		1:0	length_only
PHM	1	10	गो थमा पोबु दुम्‍तस्‍कु।		1:0	length_only
PHM	1	11	साइ इ खिंमी बाक्‍मेनु, आ गेय रिम्‍शो मपथु, शोर गाक्‍शो बाक्‍माक्‍त।		1:0	length_only
HEB	1	14	देंत।		1:0	length_only
HEB	5	11	मोपतीके मेको आ अर्थ दोपा रुप्‍पाइक्‍चा ननी?		1:0	length_only
HEB	6	10	मिनु मेकोमी इन रिम्‍शो पशो गेनायो मप्रेंब।		1:0	length_only
HEB	6	12	मचाप्‍नुङ देंब मदुमीने।		1:0	length_only
HEB	7	5	लेवी आ खिं ङा नु इस्राएली नेल्‍ल अब्राहाम आ खिं ङा मुर नम।		1:0	length_only
HEB	7	14	इं प्रभु यहूदा थर ङा बाक्‍माक्‍त, दे गो नेल्‍लेमी तुइक्‍नय।		1:0	length_only
HEB	7	18	मोपतीके ताइक्‍चा माल्‍ताक्‍व।		1:0	length_only
HEB	9	2	मिनु ताम्‍बु का सेल्‍शो बाक्‍माक्‍त।		1:0	length_only
HEB	9	2	आगामी कोठा निक्‍शी पाइश्‍शो बाक्‍माक्‍त।		1:0	length_only
HEB	9	5	सन्‍दोस आ तारी करूब निक्‍शी वोइश्‍शो बाक्‍तेक्‍म।		1:0	length_only
HEB	9	11		(नोटः अन्य संस्करणहरूमा लेखिएको छ) ख्रीष्‍ट आउनेवाला असल थोकहरूका प्रधान पुजारीजस्तै भएर आउनुभयो ।	0:1	length_only
HEB	9	12	बाछा, बोका आन हुश चढ़ेशो ममाइ।		1:0	length_only
HEB	10	27	नक लां मखोइक्‍ब आन कली मारेइ आस मलीब।		1:0	length_only
HEB	10	29	परमप्रभु यावे आ सोक्‍ती आ पर्बम यो शुक्‍शी पाइनीम।		1:0	length_only
HEB	10	29	मोदेंशो पाइबपुकी शुश सजाइ गेचा मपुंइसीनीमी ङा?		1:0	length_only
HEB	10	30	मोदेंशो पाइब आन कली सजाइ गेब कली तुइश्‍शो बाक्‍नय।		1:0	length_only
HEB	10	34	जेल्‍खानम चोक्‍शा वोइश्‍शो आन कली शिशी पा ग्रुम्‍थ लाइतीनी।		1:0	length_only
HEB	11	1	मेको मोदेंशो मिम्‍चा कली थमा सुइक्‍चा देंसीब।		1:0	length_only
HEB	11	6	मिनु आ कली माल्‍ब आन कली तपांइसीब।		1:0	length_only
HEB	11	34	मीम हुम्‍चा पुंइसीशा यो मबेक्‍मा बाक्‍त।		1:0	length_only
HEB	11	34	तरवारमी क्‍योरचामेनु यो ब्रोंइमा बाक्‍त।		1:0	length_only
HEB	11	37		तिनीहरूलाई ढुङ्गाले हानियो ।	0:1	length_only
HEB	11	37		तिनीहरूलाई दुई भाग हुने गरी चिरियो ।	0:1	length_only
HEB	11	38	एको रागी चहिं मरिम्‍शो बाक्‍ब।		1:0	length_only
HEB	11	40	मेको नक लां रे पा पाको मसेल।		1:0	length_only
HEB	11	40	मेको आन कली नु इं कली काथा वोइश्‍शो बाक्‍ब, दे रुब्‍य।		1:0	length_only
HEB	12	2	थमा सुइक्‍तीक लां कोंइशा, पाको सेल्‍ब येसु कली मिम्‍तय।		1:0	length_only
HEB	12	2	मिनु मुल परमप्रभु यावे आ ग्‍युरा गे निश्‍शो बाक्‍ब।		1:0	length_only
HEB	12	8	आफ मपाइश्‍शो बाक्‍नीनी।		1:0	length_only
HEB	12	14	मुर नेल्‍ल नु दुशा गारशा बाक्‍कीने।		1:0	length_only
HEB	12	15	अर्ती गेमुशा वारच पमुशा बाक्‍कीने।		1:0	length_only
HEB	12	24	नक कबल खाप्‍ब येसु बाक्‍ब।		1:0	length_only
HEB	12	24	मिनु येसु आ जारशो हुश यो बाक्‍ब।		1:0	length_only
HEB	12	24	मेको हुश हाबील आ हुश खोदेंशो ममाइ।		1:0	length_only
HEB	12	25	होस पांइसीने।		1:0	length_only
HEB	12	27	महिम्‍सीबपुकी चहिं लीनीम, दे रुम्‍सीब।		1:0	length_only
HEB	13	7	मेको आन पशो खोदेंशो पने।		1:0	length_only
HEB	13	18	आंइ पर्बम परमप्रभु यावे कली पुंइना पुंइन बाक्‍कीने।		1:0	length_only
JAS	1	1	गे रिम्‍शो बाक्‍कीन।		1:0	length_only
JAS	1	13	आं यो सुइ कली पाप मपपाइक्‍ब।		1:0	length_only
JAS	1	19	शुश मचुरीन।		1:0	length_only
JAS	1	22	गेपुकी परमप्रभु यावे आ लोव़ नेनीन।		1:0	length_only
JAS	2	1	मोपतीके गेपुकी यो मुर आन कुल मकोव़ङीन।		1:0	length_only
JAS	2	23	मिनु अब्राहाम आ पर्बम ब्रेक्‍शो लोव़ ठीक दुम्‍माक्‍त।		1:0	length_only
JAS	3	4	जहाज यो मिम्‍तीन।		1:0	length_only
JAS	3	17	ब्रेम्‍शो सेल्‍ब।		1:0	length_only
JAS	3	17	गाइश्‍शो फाल्‍पाइक्‍ब।		1:0	length_only
JAS	3	17	शुश शिशी पपाइक्‍ब।		1:0	length_only
JAS	3	17	रिम्‍शो गेय पपाइक्‍ब।		1:0	length_only
JAS	3	17	कुल कोव़शा, गेय मपपाइक्‍ब।		1:0	length_only
JAS	3	17	जोल मपपाइक्‍ब।		1:0	length_only
JAS	4	3	मोपतीके इन पुंइशो मताइनीनी।		1:0	length_only
JAS	5	1	मारदे हना गे नोले श्‍येत जाइब दुम्‍नीनी।		1:0	length_only
JAS	5	4	इन रूम गेय पाइब आन गाल्‍च मुल सम्‍म जोल पा मगेनी।		1:0	length_only
JAS	5	7		त्यसकारण, भाइहरू हो, प्रभुको आगमनसम्म धैर्य धारण गर ।	0:1	length_only
JAS	5	11	गेपुकी मेको आ कथा नेंतीनी।		1:0	length_only
JAS	5	11	इं कली आ लेम्‍शो नु आ शिशी कोंइताक्‍व।		1:0	length_only
1PE	1	5	मेको नेल्‍ल नोले ङा नाक्‍तीमी कोंइब।		1:0	length_only
1PE	1	17	मोपतीके गे रागीमी बाक्‍नीनु, पाप पचा हिनीन।		1:0	length_only
1PE	1	18	इन किकी पिपी रे “गो नरक लाइब बाक्‍नीकी” दे तुइक्‍नीनी।		1:0	length_only
1PE	1	21	गे येसु ख्रीस्‍त आ पतीके परमप्रभु यावे कली थमा सुइक्‍नीनी।		1:0	length_only
1PE	1	23	गे नक जरमेशो खोदेंशो बाक्‍नीनी।		1:0	length_only
1PE	1	23	जाम्‍शा लाइब ममाइ।		1:0	length_only
1PE	1	24	आ घांस सोव़ब, मिनु फू यो हेम्‍ब।		1:0	length_only
1PE	2	4	येसु ख्रीस्‍त ब्रोंइचा गेब फुल्‍लु बाक्‍ब।		1:0	length_only
1PE	2	4	मेको आ नेक्‍था लने।		1:0	length_only
1PE	2	5	परमप्रभु यावे आ ङोंइती राप्‍ब मुर दुमीन।		1:0	length_only
1PE	2	5	आ सोक्‍त ङा चढ़ेतीक गेय पा बाक्‍कीन।		1:0	length_only
1PE	2	5	येसु ख्रीस्‍त आ पतीके परमप्रभु यावेमी इन पशो ताक्‍ब।		1:0	length_only
1PE	2	11	मोपतीके इन दला दाक्‍स पा रागी ङा मुर खोदेंशो मपने।		1:0	length_only
1PE	2	11	ग्रांग्रा दिचा ङा गेय रे ङोन बाक्‍कीन।		1:0	length_only
1PE	2	11	मारदे हना मोदेंशो गेय इन थमा सुइक्‍तीक थुं नु जीब।		1:0	length_only
1PE	2	13	मोपतीके टिचा माल्‍नीनी।		1:0	length_only
1PE	2	16	परमप्रभु यावे आ वाइलीम वाइल दुम्‍शा बाक्‍कीन।		1:0	length_only
1PE	2	21	मोदेंशो पचा, दे योव़शो ननी।		1:0	length_only
1PE	3	4	मेको परमप्रभु यावे आ ङोंइती शुश रिम्‍शो बाक्‍‍ब।		1:0	length_only
1PE	3	7	मेको मिम्‍शा, इन मीश कली मान पने।		1:0	length_only
1PE	3	11		ऊ खराब कुराहरूबाट फर्की जे असल छ त्यही गरोस् ।	0:1	length_only
1PE	3	20	८ जना मुर चहिं नोआह आ सेल्‍शो डोंगामी बाक्‍शा, ब्‍वाक्‍कु रे ब्रोंइचा ताम्‍तेक्‍म।		1:0	length_only
1PE	3	21	ब्‍वाक्‍कुमी ख्रुम्‍शा ग्रुंइतीके मेको नु गारचा ङा बाक्‍ब।		1:0	length_only
1PE	3	21	मेकोमी इन कली मुल प्रोंइब।		1:0	length_only
1PE	4	3	ङोंइती परमप्रभु यावे कली मतुइक्‍थु मारेइ मारेइ पाइतीनी, मुल मेको गाप्‍त।		1:0	length_only
1PE	4	11	सुमी लोव़ पाइबा, मेकोमी परमप्रभु यावे आ ख्रुइश्‍शो लोव़ पवल।		1:0	length_only
1PE	4	12	इन थमा सुइक्‍तीके नाक्‍चा कली बाक्‍ब।		1:0	length_only
1PE	5	1	गो इन खोदेंशो खाल्‍पा नङ।		1:0	length_only
1PE	5	1	मुल गो जाक्‍चशो छेङछेङ ङा मुर यो दुम्‍ती।		1:0	length_only
2PE	1	1	मोपतीके इन कली एको चिठी ब्रेक्‍ताक्‍ङ।		1:0	length_only
2PE	1	3	आ छेङछेङमी बाक्‍चा नु आ पतीके नेल्‍ल पचा कली योव़तु।		1:0	length_only
2PE	1	6	इन तुइक्‍तीकेमी आंमा अरेसीचा माल्‍नीनी।		1:0	length_only
2PE	2	14	मिनु सराप रशो मुर बाक्‍नीम।		1:0	length_only
2PE	2	18		तिनीहरू खोक्रो अहङ्कारसाथ बोल्छन् ।	0:1	length_only
2PE	3	2	इन शेंबपुकीमी इन कली शेंताक्‍मे।		1:0	length_only
2PE	3	16	मोपा आंमा जाम्‍शा लाइब दुम्‍नीम।		1:0	length_only
1JN	1	1	आंइ मिक्‍चीमी ताइतक।		1:0	length_only
1JN	1	1	आंइ मिक्‍चीमी कोव़तक।		1:0	length_only
1JN	1	1	आंइ गुइमी थीतक।		1:0	length_only
1JN	1	2	मेको ब्रोंइचा गेब लोव़ माइश्‍शो रागीमी तपांइसीचा पुंइसाक्‍व।		1:0	length_only
1JN	1	2	मिनु गो मेको कली ताइतक।		1:0	length_only
1JN	1	2	मोपतीके गोपुकीमी मेको आ लोव़ शेंनीकी।		1:0	length_only
1JN	1	2	मिनु परमप्रभुमी मेको आंइ कली कोंइताक्‍व।		1:0	length_only
1JN	1	5	मिनु मेको नु छिङछिङ काइ मबाक्‍ब।		1:0	length_only
1JN	2	8	मिनु गेपुकी यो पाइनीनी।		1:0	length_only
1JN	2	8	गो मेको मारदे ब्रेक्‍ताक्‍ङ देंशा हना, मुल छिङछिङ जाम्‍ना जाम्‍न लाइब।		1:0	length_only
1JN	2	8	मिनु थमा छेङछेङ बारना बारन बाक्‍ब।		1:0	length_only
1JN	2	14	मोपतीके गो इन कली ब्रेक्‍ताक्‍ङ।		1:0	length_only
1JN	2	16	मिनु रागीमी मार बाक्‍ब देंशा हना, मेको मुर आन रांमी मार मार पचा दाक्‍नीमी, मेकोन पाइनीमी।		1:0	length_only
1JN	2	19	मिनु इं खोदेंशो पा येसु ख्रीस्‍त कली थमा सुइक्‍ब मनम, दे तुंइ‍सीब।		1:0	length_only
1JN	2	21	इन कली एको लोव़ मारदे ब्रेक्‍ताक्‍ङ देंशा हना “गे मतुइक्‍ब ननी” दे ममिम्‍नुङ।		1:0	length_only
1JN	2	21	थमा लोव़ तुइक्‍नीनी।		1:0	length_only
1JN	2	28	मेको आ ङोंइती मुने मदोक्‍यल।		1:0	length_only
1JN	3	9	परमप्रभु यावे आ आलपुकीमी पाप मपाइनीम।		1:0	length_only
1JN	4	5	मिनु रागी ङा मुरपुकी मेको आन शेंशो दाक्‍नीमी।		1:0	length_only
1JN	4	7	आं दाक्‍शो लोक्‍बपुकी, दाक्‍मुय।		1:0	length_only
1JN	4	10	इं कली मरिम्‍शो गेय नु सैतान आ राज्‍य रे प्रोंइचा, दे साइक्‍चा पुंइसीचा कली रागीमी सोइक्‍ताक्‍व।		1:0	length_only
1JN	4	20	मचाप्‍ब।		1:0	length_only
1JN	5	20	गोपुकी मेको थमा पाइब नु थुं का ङा बाक्‍नय।		1:0	length_only
2JN	1	1	गो ला ममाइ, सु सुम परमप्रभु यावे आ पर्बम थमा शेंतीके तुइक्‍तमे, मेकोपुकीमी यो इन कली दाक्‍नीमी।		1:0	length_only
JUD	1	1	गो याकूब आ लोक्‍ब यहूदा नङ।		1:0	length_only
JUD	1	3	मेको थमा सुइक्‍तीक पाप रे ङोन बाक्‍ब आन कली ङोंइती रे शेंने थुम्‍शो बाक्‍त।		1:0	length_only
JUD	1	14	मिनु आदम रे ७ पाला नोले ङा हनोक माइश्‍शो मुर का बाक्‍त।		1:0	length_only
JUD	1	25	परमप्रभु यावे का ला बाक्‍ब।		1:0	length_only
JUD	1	25	मेको ङोंइती बाक्‍त।		1:0	length_only
JUD	1	25	आमेन।		1:0	length_only
REV	1	5	मिनु येसु ख्रीस्‍तमी यो मो देंत।		1:0	length_only
REV	1	8	परमप्रभु यावे मुल बाक्‍ब, ङोंइती यो बाक्‍शो बाक्‍त।		1:0	length_only
REV	1	9	मिनु गो इन लोक्‍ब यूहन्‍ना, येसु ख्रीस्‍त कली थमा सुइक्‍ब नङ।		1:0	length_only
REV	1	9	गो येसु आ सांकछी दुम्‍ती।		1:0	length_only
REV	1	9	मिनु परमप्रभु यावे आ लोव़ शेंताक्‍ङ।		1:0	length_only
REV	1	9	मोपतीके मुरुमी आं कली पात्‍मोस माइश्‍शो टापुमी लाइश्‍शा प्रोंइ‍तीमी।		1:0	length_only
REV	2	2		तिमीले गरेका काम, तिम्रो कडा परिश्रम, तिम्रो धैर्य र सहनशिलता मलाई थाहा छ ।	0:1	length_only
REV	2	4	तन्‍न गो इन कली लोव़ का पचा माल्‍नुङ।		1:0	length_only
REV	2	13		मलाई थाहा छ तिमी कहाँ बस्छौ, त्यहाँ शैतानको सिंहासन छ ।	0:1	length_only
REV	2	14	तन्‍न गो इन कली लोव़ का पचा माल्‍नुङ।		1:0	length_only
REV	2	14	मार लोव़ पचा माल्‍नुङ देंशो हना, गे का निक्‍शीमी मरिम्‍शो गेय पाइतीनी।		1:0	length_only
REV	2	14	दोपा खतम सेल्‍तु देंशा हना, चढ़ेशो थोव़क ब्‍वपाइक्‍तु।		1:0	length_only
REV	2	14	मिनु तेल्‍लेम पपाइक्‍तु।		1:0	length_only
REV	2	17	मेको बुश हीरा तार हीरा ताइब आन नक नें ब्रेक्‍शो बाक्‍ब।		1:0	length_only
REV	2	17	मेको नें हीरा ताइबमी ला तुइक्‍नीम।		1:0	length_only
REV	2	17	अर्को मुरुमी चहिं मतुइक्‍नीम” दे ब्रेक्‍पाइक्‍ती।		1:0	length_only
REV	2	24	मिनु आं कली रिम्‍शो पा थमा सुइक्‍ब आन कली अर्को श्‍येत मगेनुङ।		1:0	length_only
REV	3	1	मिनु येसु ख्रीस्‍तमी आं कली सारडीस सहर ङा थमा सुइक्‍ब आन शेंब कली ब्रेक्‍पाइक्‍ती।		1:0	length_only
REV	3	2	गोमी इन गेय ताता।		1:0	length_only
REV	3	2	मेको इन गेय आं परमप्रभु यावे कली मगारनीम।		1:0	length_only
REV	3	5	सु सुमी सैतान कली ग्रानीमी, मेको आन कली मोपा बुश वा फेक्‍चा गेनुङ।		1:0	length_only
REV	3	7	मिनु चोक्‍गा ङा मेरे सुइमी रोक्‍ने मचाप्‍नीमी।		1:0	length_only
REV	3	8		तिमीले गरेका काम मलाई थाहा छ ।	0:1	length_only
REV	3	12	मेको नक यरूसलेम आं परमप्रभु यावे आ बाक्‍तीक स्‍वर्ग रे यीब।		1:0	length_only
REV	3	18	मेको ग्‍याप्‍तीनी हना, गे शोंप पाइश्‍शो दुम्‍नीनी।		1:0	length_only
REV	3	18	मिनु फेक्‍चा कली बुश वा ग्‍यापीन।		1:0	length_only
REV	3	18	मेको ग्‍याप्‍तीनी हना, मुने मदोक्‍नीनी।		1:0	length_only
REV	3	18	मिनु इन मिक्‍च, सापाइक्‍चा कली मिक्‍चीम ख्रेक्‍तीके ग्‍यापीन।		1:0	length_only
REV	3	18	ग्‍याप्‍शा ख्रेक्‍साक्‍नी हना, गे ताइनीनी।		1:0	length_only
REV	3	21	मोपा गो आं आफ आ ठेयब नित्‍तीकेमी आफ नु निस्‍साक्‍यी।		1:0	length_only
REV	4	2	मेको ठेयब नित्‍तीकेमी का निश्‍शो ताता।		1:0	length_only
REV	4	7	मिनु नेल्‍ल क्‍येङा नोले ङा सेस जन्‍तु बेरशो ककाकुली खोदेंशो तांइसाक्‍व।		1:0	length_only
REV	5	1	मिनु मेको कागज ७ ओटा छाप थोक्‍शा, प्राक्‍ने मचाप्‍चा ङा सेल्‍शो बाक्‍त।		1:0	length_only
REV	7	2	मिनु अर्को परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइब का नां दाप्‍तीके रे कुशो ताता।		1:0	length_only
REV	7	9	मिनु आन गुइमी खजूर रवा आ राशी शेशो तातामी।		1:0	length_only
REV	7	17	मोपा परमप्रभु यावेमी मेको आन प्रेक्‍कु फिक्‍ब” देंत।		1:0	length_only
REV	8	9	मिनु समुन्‍द्र के भाग सां ङा भाग का हुश दुम्‍त।		1:0	length_only
REV	8	12	मोपा छेङछेङ ङा भाग सां ङा भाग का छिङछिङ दुम्‍त।		1:0	length_only
REV	9	10	मेको आन मीलुमी बिच्‍छी के खोदेंशो फूरो बाक्‍त।		1:0	length_only
REV	9	19	मिनु शोव़ नु मीलुमी मुर आन कली श्‍येत गेम्‍तेक्‍म।		1:0	length_only
REV	10	9	मिनु गो मेको परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइब आ नेक्‍था लती।		1:0	length_only
REV	11	8	मेको आस बेक्‍शो रां चहिं ठेयब सहर ङा लांमी लीताक्‍से।		1:0	length_only
REV	11	15	मिनु मेको नोले ङा परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइबमी आ तुराही ताप्‍तु।		1:0	length_only
REV	11	18	मिनु रागी रागी ङा मुरपुकी गाइक्‍ताक्‍म।		1:0	length_only
REV	11	19	ख्रिनु यो कुत।		1:0	length_only
REV	11	19	मिनु ठेयब मुप्‍स यित।		1:0	length_only
REV	12	1	मिनु गो सरीङमी ठेयब चिन्‍ड का ताता।		1:0	length_only
REV	12	6	मिनु मेको मीश मुर आल थिशा नोले गोरशो रागीमी प्रोक्‍त।		1:0	length_only
REV	12	9	मिनु मेको आ गेय पाइबपुकी यो रागीमी तोक्‍चा पुंइसीशो बाक्‍तेक्‍म।		1:0	length_only
REV	12	11	मिनु थमा सुइक्‍बपुकीमी सैतान कली ग्राशो बाक्‍तेक्‍म।		1:0	length_only
REV	13	12	ङोंइती ङा जन्‍तु नु बाक्‍शा, मेको ङोंइती ङा जन्‍तु आ अधिकार यो पाइक्‍बाक्‍त।		1:0	length_only
REV	13	15	मिनु मेकोमी जन्‍तु आ मूर्ति कली ब्रोंइचा सोक्‍त गेचा अधिकार यो तशो बाक्‍त।		1:0	length_only
REV	14	6	मिनु स्‍वर्ग आ दातेमी गो परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइब का बेरशो ताता।		1:0	length_only
REV	14	12	मिनु येसु कली थमा सुइक्‍नीम।		1:0	length_only
REV	14	13	मिनु गो स्‍वर्ग रे सेंदा का नेंता।		1:0	length_only
REV	14	20	मिनु ख्राक्‍तीके सहर रे ङोन बाक्‍त।		1:0	length_only
REV	15	1	मिनु मेको श्‍येतपुकी नोले ङा बाक्‍तेक्‍म।		1:0	length_only
REV	15	1	मारदे हना मेको आन नोले परमप्रभु आ गाइक्‍चा नुप्‍ब।		1:0	length_only
REV	16	6	मार पामे, मेको ताम्‍तेक्‍म” देंशो नेंता।		1:0	length_only
REV	16	9	परमप्रभु यावे कली मान यो मपाम।		1:0	length_only
REV	16	11	तन्‍न आन मरिम्‍शो पचा मप्रोनेम।		1:0	length_only
REV	17	1	नोले गो परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइब का ताता।		1:0	length_only
REV	17	8		तब यो विनाशतिर जानेछ ।	0:1	length_only
REV	17	14	मोदेंशो दुम्‍मेनु, मेकोपुकी पाठा नु लडाइ पाइनीम।		1:0	length_only
REV	17	16	मिनु आ लीशो नेल्‍ले मीम चोइनीम।		1:0	length_only
REV	17	17	परमप्रभु यावे आ लोव़ खाप्‍चा कली मोदेंशो दुम्‍ब।		1:0	length_only
REV	18	9	मिनु रागी रागी ङा पिपपुकी मेको नु तेल्‍लेम पाम्‍तेक्‍म।		1:0	length_only
REV	18	20	मिनु स्‍वर्गमी बाक्‍ब नेल्‍ले ग्‍येरसीने।		1:0	length_only
REV	18	21	मिनु बोल्‍यो परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइबमी ठेयब यात खोदेंशो फुल्‍लु का क्‍युक्‍तु।		1:0	length_only
REV	19	7	गो नेल्‍ल ग्‍येरसय।		1:0	length_only
REV	19	7	गो नेल्‍लेमी ‘इन सक्ति नेल्‍ल क्‍येङा ठेयब बाक्‍ब’ देंय।		1:0	length_only
REV	19	7	गो नेल्‍लेमी परमप्रभु यावे कली मान पय।		1:0	length_only
REV	19	12	मेकोम ला तुइक्‍ब।		1:0	length_only
REV	21	7	मेकोपुकी चहिं आं तमी तौ दुम्‍नीम।		1:0	length_only
REV	21	9	मिनु नोले गो परमप्रभु यावे आ स्‍वर्ग ङा गेय पाइब का जाक्‍शो ताता।		1:0	length_only
REV	21	13	दक्‍खिनम लाप्‍चो सां बाक्‍तेक्‍म।		1:0	length_only
REV	21	13	पच्‍छिमम लाप्‍चो सां बाक्‍तेक्‍म।		1:0	length_only
REV	21	19		पर्खालका जगहरू हर प्रकारका बहुमूल्य पत्थरद्वारा बनाइएका थिए ।	0:1	length_only
REV	22	5	मेको सहरमी गेनायो नाक्‍दो मदुम्‍ब।		1:0	length_only
REV	22	13	गो आल्‍फा नु ओमेगा नङ।		1:0	length_only
REV	22	15	मेको कुचुम खोदेंशो पा सहर रे लाङगा बाक्‍नीमी” देंत।		1:0	length_only
REV	22	17	सु सु तूतू दाक्‍नी, पिने।		1:0	length_only
REV	22	17	मिनु ब्रोंइचा गेब ब्‍वाक्‍कु मोशा तूङीन।		1:0	length_only
REV	22	19	मिनु मेको मुरपुकी परमप्रभु यावे आ योव़शो यरूसलेम सहरम ओव़चा यो मताइनीम।		1:0	length_only
